what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.bugzilla.ui",1268080523049
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1268080523049
started,bundle,org.eclipse.mylyn.commons.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.commons.ui",1268080523054
started,bundle,org.eclipse.mylyn.context.core,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.context.core",1268080523063
started,bundle,org.eclipse.mylyn.context.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.context.ui",1268080523076
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.monitor.ui",1268080523077
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.tasks.ui",1268080523104
started,bundle,org.tigris.subversion.clientadapter,1.6.4.1,"org.tigris.subversion.clientadapter",1268080523104
started,bundle,org.tigris.subversion.subclipse.core,1.6.5,"org.tigris.subversion.subclipse.core",1268080523104
started,bundle,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui",1268080523105
started,bundle,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui",1268080523126
started,bundle,org.eclipse.egit.core,0.6.0.200911171911,"org.eclipse.egit.core",1268080523126
started,bundle,org.eclipse.egit.ui,0.6.0.200911171911,"org.eclipse.egit.ui",1268080523127
started,bundle,org.eclipse.jgit,0.6.0.200911171911,"org.eclipse.jgit",1268080523142
os,sysinfo,,,"macosx",1268080523147
arch,sysinfo,,,"x86_64",1268080523147
ws,sysinfo,,,"cocoa",1268080523147
locale,sysinfo,,,"en_US",1268080523147
processors,sysinfo,,,"2",1268080523147
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1268080523147
java.runtime.version,sysinfo,,,"1.6.0_17-b04-248-10M3025",1268080523147
java.specification.name,sysinfo,,,"Java Platform API Specification",1268080523147
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268080523147
java.specification.version,sysinfo,,,"1.6",1268080523147
java.vendor,sysinfo,,,"Apple Inc.",1268080523147
